drug1,drug2,label
687,403,46
799,827,15
904,1114,46
181,405,36
656,1009,46
320,1485,19
176,663,3
1358,1191,48
846,791,48
226,533,59
569,1229,17
105,515,15
485,210,48
118,487,48
468,1647,75
450,496,48
672,202,48
387,314,31
115,668,46
1171,1156,31
463,592,35
765,211,46
386,1172,36
575,1029,59
594,286,34
121,688,69
417,1140,48
329,250,48
13,1102,48
1179,211,46
72,355,53
163,768,48
996,355,33
108,609,26
164,862,74
347,67,46
441,772,19
339,22,72
299,151,3
363,753,48
643,1087,53
204,233,19
406,856,8
196,675,48
176,667,74
10,179,74
786,417,68
342,312,46
372,363,48
960,539,48
1182,277,74
306,476,15
1070,763,46
190,216,48
358,542,48
625,1260,20
394,356,48
175,662,48
1053,917,72
253,377,19
821,216,72
59,837,72
700,22,66
713,780,66
959,278,46
119,1021,48
299,329,59
573,1305,72
518,525,36
123,1317,46
467,906,48
100,524,59
635,45,48
129,836,74
777,956,48
1010,365,48
572,869,48
606,49,48
19,784,48
550,1002,72
430,1265,72
113,481,36
335,1237,48
472,1107,72
586,72,48
183,109,46
1103,644,26
1162,1638,73
745,1000,48
299,1029,59
440,60,46
121,184,48
876,900,48
923,283,46
132,328,3
858,297,48
684,430,48
241,982,25
705,493,48
633,320,19
795,1097,46
478,199,48
629,743,46
492,769,48
1150,1548,63
720,496,46
99,1277,72
638,763,46
1199,768,71
168,447,14
136,1122,46
1057,389,48
1270,1015,48
73,1179,3
850,219,46
729,578,59
855,606,9
90,823,2
754,396,46
936,1170,46
465,584,46
6,960,48
1260,268,71
857,937,48
641,1507,46
364,1214,5
388,832,48
316,776,9
910,544,66
304,162,48
1345,1317,46
486,121,72
146,1396,69
233,53,46
554,794,48
671,517,48
105,650,15
726,148,48
332,423,48
264,112,48
711,1618,69
319,904,46
607,1353,48
655,286,60
701,166,48
1469,888,72
315,150,46
838,335,48
77,222,48
1090,876,20
389,1097,46
455,249,46
76,1104,71
20,124,36
1111,1206,46
495,842,19
619,67,46
121,614,48
351,1298,72
113,38,36
121,416,48
250,233,48
1153,996,19
239,922,48
226,1317,74
1385,763,46
1083,734,59
1053,295,48
444,1197,72
922,163,48
94,377,46
435,497,19
120,841,74
491,279,71
1013,542,48
456,322,48
395,441,63
1307,1122,70
1161,332,48
698,743,46
1197,1262,72
613,769,48
972,688,82
1134,1068,46
556,614,48
943,713,74
125,37,72
1023,691,46
1083,328,59
912,222,48
315,736,69
615,872,48
461,537,48
835,111,48
685,588,48
191,237,72
1170,1262,72
28,79,3
959,850,46
442,1429,46
1415,1260,74
924,121,74
192,66,46
324,289,48
553,314,31
217,696,48
327,728,59
937,1627,69
135,100,15
252,685,72
1102,306,48
91,393,46
1235,878,72
160,986,15
1046,37,48
989,515,48
164,751,59
319,1146,15
18,1242,48
1104,550,69
838,791,48
645,1097,46
579,109,48
334,233,48
519,1114,72
425,592,48
1067,40,46
615,533,59
270,871,46
8,125,46
1470,5,48
476,907,48
645,234,72
243,601,72
762,1339,59
1278,1113,74
864,335,48
173,134,59
164,1074,74
994,904,72
607,663,46
1156,339,48
534,1173,72
991,409,69
1262,642,74
439,507,48
372,787,48
1085,928,46
392,955,46
9,197,72
862,1203,46
364,319,5
785,888,72
645,1206,46
143,111,72
299,236,3
5,338,59
1024,76,46
386,1011,36
906,346,48
358,743,72
225,626,69
175,763,46
1384,314,69
132,872,48
323,1098,59
781,178,5
796,160,48
241,250,48
371,1023,32
1415,457,74
1080,876,74
7,515,48
339,840,72
467,293,48
386,1446,48
187,98,19
339,1584,48
244,227,48
1297,60,46
1300,899,48
423,1171,48
177,552,48
809,1255,57
1461,1236,57
475,663,46
183,676,46
464,1107,46
1087,616,48
528,227,48
565,43,48
467,1058,48
319,16,15
750,1613,69
1032,163,48
271,1097,46
283,1270,48
422,1088,48
132,453,59
308,1322,48
862,729,46
560,1045,48
333,1225,11
226,26,59
959,1377,46
583,66,46
1257,228,48
384,428,2
318,219,46
27,263,3
306,113,24
537,758,48
501,228,48
221,656,48
394,265,48
49,296,48
1134,1451,59
761,1245,72
442,199,19
920,40,46
187,470,19
730,904,46
906,6,48
300,1036,72
27,627,74
693,541,72
127,330,48
749,1086,72
748,393,46
633,211,46
303,1257,48
748,636,19
502,119,46
800,1429,46
236,1024,48
273,15,69
604,539,48
557,1241,72
487,1156,59
263,48,48
1134,1377,46
160,1241,46
526,729,3
1146,1062,1
228,987,19
693,13,48
232,489,74
207,294,74
1087,178,36
105,802,48
213,1377,46
43,899,48
892,1544,48
232,648,74
1090,49,48
542,476,15
226,553,3
599,773,48
227,387,48
444,396,72
588,345,48
453,937,36
459,1283,74
553,645,46
605,750,48
504,1115,46
761,862,11
237,664,76
526,836,74
1251,1307,44
78,918,48
1103,471,46
33,955,46
1102,46,48
865,757,74
1268,628,46
569,10,74
534,739,74
735,2,72
867,1099,72
369,1262,72
641,660,33
369,501,48
36,743,46
889,1019,31
1471,1255,57
1400,376,70
9,174,72
680,1180,72
731,1290,48
560,307,69
455,777,46
261,88,48
778,592,48
415,668,46
345,859,74
615,1237,48
435,855,19
18,1234,69
1285,917,72
881,1070,72
701,323,59
490,83,48
14,711,74
2,1114,46
1208,740,48
785,1383,69
10,92,74
308,462,48
905,389,59
546,253,46
749,420,72
1060,211,46
459,632,74
439,277,48
410,1103,48
372,534,48
1009,355,33
1300,554,31
770,1613,69
614,1296,46
12,306,48
574,345,48
455,1262,72
655,233,60
979,393,46
560,971,15
132,1212,48
424,147,48
187,216,72
196,1203,46
755,700,46
1053,1259,5
358,1163,69
516,868,19
1226,343,52
307,942,8
534,1507,72
416,733,69
324,725,48
1070,837,69
760,271,72
383,663,9
129,904,46
315,1044,48
1152,457,74
295,458,56
885,496,46
75,366,74
284,840,72
807,700,46
797,1002,59
508,1058,48
1011,447,26
226,1087,59
615,610,59
476,249,48
1170,149,76
439,1105,48
423,702,48
154,1008,75
580,1255,57
168,1119,14
108,316,46
1189,1003,46
0,277,48
341,583,60
746,447,26
484,110,15
537,88,48
460,474,46
516,153,19
73,679,3
233,1048,19
1051,1010,5
427,1189,72
423,628,46
319,1353,48
51,487,59
51,178,48
1129,699,23
421,732,48
1260,411,71
755,911,8
14,748,3
393,612,69
21,788,48
689,409,69
648,669,48
184,1042,48
1050,18,71
533,175,48
693,26,48
96,1170,46
734,850,46
453,546,36
445,742,15
767,1317,46
1130,339,48
411,128,48
523,537,48
1083,322,59
244,885,48
151,644,26
643,1446,48
822,253,46
15,1257,48
1172,993,69
862,1372,46
389,5,68
315,462,48
118,1287,59
431,410,48
1348,284,70
1023,1514,19
217,1018,46
452,348,48
599,16,48
509,1492,72
361,460,69
838,109,48
476,415,48
237,525,48
493,433,15
1177,219,46
56,146,46
178,783,48
213,797,59
1019,225,46
894,476,15
731,641,56
233,369,48
654,680,72
691,47,72
415,38,36
196,1212,48
49,43,48
1313,1344,46
918,66,46
19,522,48
449,222,46
32,273,46
23,1002,59
572,656,48
1018,1203,46
317,943,66
142,1631,69
1085,850,46
974,1305,72
377,1044,48
534,347,69
852,337,72
77,572,15
16,1170,46
14,12,3
1046,419,48
232,791,74
363,449,46
251,866,72
426,36,46
915,97,46
1064,1255,57
503,948,69
99,352,72
40,191,48
42,850,46
1,45,69
483,1112,48
598,447,26
273,1324,48
435,179,19
671,275,48
532,1298,48
494,668,46
1106,1118,33
761,488,5
1139,207,48
1260,300,74
408,175,48
591,57,72
1007,574,46
213,879,3
420,339,8
207,444,74
1144,960,48
531,534,48
1224,1,36
575,587,69
164,1111,74
626,0,48
676,554,46
14,84,74
127,734,48
284,671,48
37,991,48
18,940,48
666,778,72
148,798,48
1334,797,82
8,993,69
396,718,46
807,147,59
626,926,48
758,504,59
175,1262,72
938,694,67
796,1158,59
381,1237,48
394,742,15
358,477,48
138,705,46
444,1298,72
476,714,48
265,1019,31
14,76,74
478,962,48
885,564,48
101,390,72
773,202,48
1179,1390,46
490,1010,56
335,742,15
824,736,69
252,708,48
225,328,48
476,857,48
753,794,59
327,933,46
497,1325,69
414,100,7
887,1003,46
779,881,69
508,531,48
144,441,72
1100,873,5
539,109,48
77,484,15
458,45,69
432,461,48
181,766,72
598,930,74
960,869,48
1203,1245,46
720,54,46
692,55,48
214,1130,48
948,277,59
1060,432,19
226,651,3
903,904,46
873,898,69
200,1206,46
922,901,48
456,996,19
337,1051,5
550,541,48
809,432,19
735,249,48
1037,462,48
284,33,36
403,1462,48
453,1203,46
576,489,46
714,716,48
198,257,26
420,133,46
163,394,48
213,543,3
833,478,48
24,493,48
518,1241,72
205,160,59
68,450,46
278,917,72
624,467,48
470,1485,19
447,19,19
9,375,72
157,869,48
1030,698,72
814,691,46
99,776,59
883,127,48
346,383,15
207,114,74
160,383,15
835,518,67
1256,37,48
299,1060,3
71,338,48
766,444,46
1200,118,59
138,325,48
836,589,19
507,283,46
998,736,69
56,540,48
857,323,48
1472,444,72
266,660,33
289,608,48
1150,439,48
394,659,48
299,621,74
657,403,72
758,745,36
457,388,71
657,486,72
717,1114,69
6,436,59
365,207,48
273,1058,48
1149,990,59
476,716,48
1082,1300,48
726,385,48
686,708,48
266,961,48
509,624,8
431,832,48
217,326,48
414,583,7
726,898,48
444,211,72
394,827,48
900,1294,26
132,649,46
148,456,69
1322,489,46
786,1082,15
522,91,48
709,234,72
824,395,70
825,994,46
307,1087,8
77,864,15
900,1139,48
463,265,48
635,377,48
766,150,46
342,948,69
656,1280,48
240,1344,46
693,1127,48
561,594,20
443,553,48
94,167,48
153,1367,4
146,1027,69
1103,217,48
19,1103,48
82,383,15
43,146,46
683,1107,72
385,1612,47
1255,1482,72
957,866,72
1185,283,46
472,731,46
796,671,59
46,1303,72
502,574,46
718,316,46
493,413,74
544,55,2
251,1228,48
475,393,46
252,353,72
26,1269,59
428,1611,46
504,430,46
19,1010,48
534,755,3
187,1153,19
525,1203,46
548,650,48
71,555,48
9,888,72
450,762,59
431,481,48
214,787,48
98,1133,46
98,677,46
627,1396,8
1105,1182,66
1381,1343,69
594,166,48
32,1078,48
371,447,19
30,369,48
431,705,46
795,178,46
731,104,72
440,564,48
453,250,36
63,1619,46
458,598,48
1037,6,48
364,871,46
668,219,46
524,550,48
28,212,3
1053,969,48
832,290,48
97,7,15
147,405,36
1082,1310,15
56,134,53
182,362,69
99,662,48
357,650,48
324,43,48
541,485,36
1084,1504,69
572,219,48
526,1149,59
466,202,63
404,352,72
192,483,46
391,234,72
286,729,46
546,1317,46
120,235,74
573,788,36
391,918,46
400,307,74
420,1026,8
214,314,31
1167,584,46
456,199,19
313,248,74
754,1180,72
476,517,48
683,700,46
56,356,48
821,266,72
196,858,48
649,713,19
108,517,69
1037,864,48
877,219,46
99,307,69
1024,1492,72
1106,821,33
705,1224,8
1258,1495,72
140,1635,69
945,431,36
405,598,46
156,109,74
484,1127,48
731,562,56
546,1126,69
1178,668,46
497,1216,72
764,656,48
236,1013,48
125,877,72
534,870,3
27,839,3
147,533,59
546,995,48
1285,984,46
125,493,72
283,777,46
297,110,15
84,1013,72
624,95,48
892,541,59
975,2,48
363,898,48
416,1148,69
376,836,48
817,1248,48
176,273,74
39,648,48
1236,495,72
219,842,10
33,742,15
998,643,48
1076,804,73
175,961,19
725,829,74
757,38,71
775,291,73
1023,626,69
540,1333,26
81,748,46
958,928,46
341,425,60
452,1260,48
109,721,48
1105,555,48
987,13,48
252,680,72
661,357,48
728,990,59
1015,691,48
30,348,48
1076,856,48
677,176,72
46,1057,72
1224,1236,53
203,1068,46
319,1104,48
79,1082,48
376,19,72
30,736,69
51,1334,48
629,353,69
1020,1001,48
278,1088,48
934,721,9
816,342,36
306,393,46
922,122,15
227,872,48
360,822,46
40,1611,46
177,1130,15
1227,1310,20
86,110,15
1234,716,59
796,445,48
638,586,48
606,723,59
57,582,72
1153,442,19
296,372,48
884,91,48
343,165,48
1032,227,48
582,129,46
311,836,46
922,1046,48
8,279,48
260,211,48
1007,904,46
37,1044,48
550,361,48
705,871,46
869,1003,46
1343,752,69
424,1400,48
177,500,15
14,60,3
450,694,59
53,918,48
459,592,74
541,642,36
42,686,15
213,507,3
937,859,48
615,673,48
376,998,48
46,487,48
1350,840,72
738,694,59
588,722,74
56,132,48
39,598,48
382,1114,46
390,864,72
173,700,46
851,545,19
129,680,72
1145,99,71
278,19,19
408,386,48
745,170,83
847,562,48
655,488,75
633,594,19
377,835,48
1250,1012,71
33,1055,48
34,718,72
82,1310,15
690,1144,48
616,705,46
207,1189,74
745,1115,72
676,534,19
605,998,48
606,728,59
240,574,46
604,646,48
502,1107,72
325,309,48
872,249,48
597,1103,5
874,840,72
666,40,46
321,575,59
10,381,74
319,1207,48
103,785,5
331,700,46
299,541,59
1023,20,48
627,1419,46
319,288,15
1062,868,46
574,147,48
1072,1157,59
708,1019,31
579,508,48
6,1298,48
925,731,46
924,1635,48
1068,731,46
452,714,48
529,740,70
1348,674,70
389,735,48
1098,377,46
615,325,48
109,382,48
693,518,48
234,851,19
941,312,46
832,1623,69
330,268,48
693,1171,72
175,6,48
462,437,46
731,295,56
226,1303,48
347,743,46
778,1310,15
406,589,19
2,199,19
118,300,53
858,1637,48
295,856,26
73,395,3
688,1032,72
395,719,72
14,821,3
305,460,69
80,1458,72
306,789,48
612,1212,48
775,1206,46
1021,1300,48
526,73,3
196,1105,48
852,912,46
256,1113,26
150,1217,19
57,1166,18
1166,832,36
1191,662,48
507,731,46
154,439,60
1259,513,52
149,837,69
252,1003,46
339,674,63
179,700,46
284,353,72
828,696,48
846,1055,48
640,497,36
776,1269,59
15,540,48
468,1107,72
557,347,72
907,81,48
299,317,74
196,1001,48
855,350,9
580,840,72
242,140,72
1007,1203,46
393,260,53
400,76,3
469,377,46
480,592,48
737,1180,72
325,727,48
1100,731,46
673,433,48
201,729,46
1320,698,19
557,1333,48
763,1026,63
97,43,15
94,327,18
760,166,79
46,329,48
201,1203,46
36,686,48
396,725,46
271,1207,8
299,1643,79
249,663,46
1268,471,72
440,926,48
423,369,48
729,153,19
332,560,48
445,531,48
93,1117,48
292,202,48
1289,1412,48
5,216,59
755,1354,8
228,1584,48
116,1172,5
701,539,48
469,649,46
323,279,36
824,951,48
505,1050,74
604,703,48
710,818,5
638,656,48
586,971,15
852,647,72
624,0,59
972,483,46
591,36,72
308,787,48
400,1258,74
194,53,29
138,885,48
250,207,48
394,868,48
1280,1256,48
1115,1038,72
166,197,74
649,173,19
267,1013,72
693,675,48
24,841,48
296,305,48
250,106,26
40,450,8
660,871,46
109,1102,48
227,619,48
27,1079,72
670,1107,72
157,1125,48
578,282,59
1171,986,15
941,1114,72
693,265,48
685,1248,48
1127,53,48
728,692,36
541,20,59
914,140,48
832,711,48
712,131,48
45,705,69
612,114,48
77,1303,15
1471,178,48
434,316,46
109,225,46
27,213,3
515,1262,72
134,1247,53
552,677,46
28,202,48
494,933,46
518,1377,72
561,612,48
315,314,31
864,43,48
92,610,48
113,53,29
431,750,48
667,945,53
725,67,46
718,1241,46
33,954,48
649,1319,19
267,841,72
626,1213,48
414,22,72
921,1115,46
821,168,72
1024,1117,48
163,1310,15
625,588,48
330,575,69
399,2,46
119,1325,69
213,929,74
1365,384,66
1028,1206,72
132,1156,31
583,686,48
723,886,59
139,878,72
441,589,19
303,778,48
293,157,48
621,1059,48
104,1305,72
500,534,48
30,869,48
299,760,3
744,722,48
278,380,48
181,283,48
1111,1180,72
55,898,82
1104,91,48
236,1048,48
252,278,46
524,99,48
868,858,63
232,277,74
383,1002,9
472,22,46
43,725,46
762,751,59
928,1114,46
359,620,20
16,1021,48
394,54,48
968,483,46
196,387,48
115,474,46
575,863,48
97,407,15
517,249,54
207,670,74
491,209,71
277,717,72
885,763,46
389,1171,48
368,121,46
179,444,19
812,1038,72
471,1170,46
605,696,48
831,917,72
136,1038,72
391,1114,46
426,167,48
5,1157,59
597,1473,5
1118,300,57
466,635,59
13,743,46
172,1257,48
761,290,65
529,462,75
263,614,48
1097,387,48
449,471,72
883,283,48
1278,1649,74
554,127,48
220,700,46
270,293,48
544,1373,74
555,872,48
368,800,15
39,1615,48
179,971,19
403,796,48
22,1390,76
591,1523,72
1145,559,48
156,332,3
816,256,36
13,727,48
249,612,26
860,675,48
786,1296,72
115,574,46
947,4,24
844,177,1
177,561,48
114,156,72
19,900,48
761,330,5
395,592,48
643,327,53
579,119,48
676,658,19
1145,1649,74
1276,1290,48
898,46,48
294,361,82
298,681,48
1062,397,48
1172,1174,48
526,847,3
646,444,46
932,871,46
582,1038,72
254,713,48
535,849,23
177,984,46
1244,739,53
834,1324,48
315,355,19
42,341,68
1164,137,69
545,980,82
120,658,74
1046,919,48
715,396,46
654,36,46
166,1038,72
786,778,15
1012,550,69
958,1203,46
1280,778,48
1135,1296,46
101,1407,74
2,294,19
1170,719,74
344,1107,72
281,918,46
751,541,59
371,416,19
325,737,48
441,700,46
1150,868,48
235,883,74
691,351,72
261,838,48
1134,40,46
237,648,48
796,689,69
869,866,72
14,754,3
214,132,48
320,1244,19
318,1314,48
658,283,46
147,175,48
523,650,48
656,971,15
1232,1097,74
734,1344,46
1076,1196,48
1186,715,71
1001,346,48
673,1193,48
175,651,19
720,842,46
359,135,48
937,972,48
226,49,3
267,40,46
177,71,15
184,48,48
261,243,48
1176,166,46
413,257,5
162,714,48
1300,110,15
448,264,5
387,22,72
773,856,48
745,742,15
712,531,48
271,729,46
89,952,20
276,444,72
913,357,53
113,503,36
864,708,48
452,382,48
275,402,4
666,1037,72
523,1031,48
526,784,3
732,1200,48
1145,1490,69
456,1181,48
592,584,46
760,156,72
666,745,72
327,668,46
135,738,48
858,991,48
948,1098,59
152,554,46
308,515,48
668,402,84
336,898,59
792,960,48
761,413,5
97,1027,69
767,531,48
1326,1206,46
14,917,46
737,899,48
389,1091,48
456,432,19
425,899,48
533,71,48
278,408,48
1166,401,36
89,981,39
327,863,53
518,66,72
439,778,48
1268,863,57
177,252,15
1013,1001,48
796,737,3
732,181,46
187,712,72
540,972,48
98,743,46
447,594,19
181,1636,45
650,471,46
508,838,48
1063,800,48
100,382,59
479,3,46
1299,146,46
27,682,3
109,703,48
820,404,82
513,1234,59
389,1048,46
299,141,3
135,341,68
0,170,4
339,1124,46
1026,79,48
914,23,48
195,113,24
633,1319,19
445,507,48
526,158,3
107,1245,46
611,637,48
419,1359,15
352,1610,38
381,325,48
698,234,72
899,649,46
1313,554,46
897,726,48
269,103,69
1045,110,15
354,664,76
355,665,24
1082,122,15
428,361,82
758,553,48
415,253,46
132,216,59
1151,1122,46
125,847,72
629,691,46
404,574,48
1028,1180,72
1473,888,72
768,1170,46
47,632,59
405,504,48
178,343,69
918,398,63
423,1232,46
100,219,48
228,695,19
456,1198,48
862,994,46
363,421,48
428,700,46
381,727,48
797,113,59
595,499,20
1322,984,46
546,1097,46
122,1649,74
27,495,3
168,1292,14
70,1180,72
1002,320,48
265,1116,48
10,393,74
493,136,15
253,1245,46
332,840,72
867,284,72
218,121,46
573,483,46
543,1228,48
820,1170,74
941,691,46
1033,74,69
180,1074,46
686,673,48
711,1206,72
795,663,46
1178,1296,46
79,305,48
758,444,72
369,986,15
440,381,48
683,1166,53
275,1168,4
712,335,48
266,46,48
994,676,46
516,619,19
454,1298,72
729,298,8
386,36,46
105,136,15
79,297,48
867,729,72
252,19,72
154,234,72
667,728,53
619,868,48
580,1005,74
645,1027,8
750,1084,48
109,45,48
542,619,48
574,605,48
299,586,3
1383,526,74
799,358,15
1078,552,72
3,234,53
30,462,48
244,705,69
1288,449,46
237,1009,72
1107,938,74
280,49,48
780,1086,74
698,634,8
493,417,48
1013,474,46
604,588,48
1201,122,20
731,549,56
1010,345,48
1084,575,82
250,675,48
615,817,59
533,47,59
918,33,48
185,836,46
438,527,69
724,546,46
1071,759,57
7,656,48
1232,234,72
1037,119,48
737,249,48
999,1619,46
120,542,74
1260,784,71
829,668,46
253,432,19
66,1298,72
541,653,59
28,88,3
1037,664,76
158,1036,72
126,179,81
182,777,46
553,1003,46
360,496,46
306,866,72
156,399,3
1317,879,48
358,489,46
899,1245,46
115,1611,46
887,663,46
995,663,48
368,403,46
1167,474,46
768,382,48
1353,997,23
415,883,29
34,1135,72
91,719,72
232,786,74
136,228,48
542,677,46
42,872,15
426,383,15
868,221,63
324,253,46
1033,45,71
1074,225,46
82,971,15
231,1241,46
745,219,46
25,1043,48
82,1305,72
235,430,74
438,1256,69
17,1060,46
813,778,19
1078,23,48
468,0,24
916,824,69
657,1135,72
247,1146,48
338,746,48
1012,343,69
154,1036,72
346,407,15
873,1012,48
656,496,48
635,668,72
969,937,5
537,679,32
30,1241,74
223,904,48
73,496,3
567,917,46
835,1157,59
423,725,46
146,1153,19
784,678,48
781,770,5
523,138,48
555,1212,48
735,356,48
368,912,72
829,587,69
1199,898,71
646,772,48
324,1055,48
418,587,69
464,138,72
624,1102,48
255,1124,46
81,141,46
873,1353,48
545,648,82
409,219,46
990,663,46
1067,1305,72
121,933,46
784,998,48
177,348,15
455,921,46
320,86,15
64,220,59
761,18,5
16,539,48
1300,800,15
925,1262,72
878,855,19
99,844,72
618,133,48
168,1268,14
403,1314,48
233,1619,46
885,635,59
133,1377,46
27,742,74
226,990,3
191,279,72
1337,299,74
192,403,46
484,869,48
116,900,5
450,6,48
860,425,48
42,1021,15
537,1344,46
314,181,48
227,303,48
405,836,46
136,12,48
1349,777,46
955,1611,46
944,166,46
572,872,48
871,982,10
10,77,74
800,554,31
1023,675,48
406,745,19
66,470,19
299,53,48
479,700,46
591,612,72
125,502,72
7,483,46
564,846,48
534,308,74
102,304,59
679,1320,19
235,851,32
158,165,71
483,835,74
403,1325,69
316,1458,72
94,287,72
64,407,48
167,1165,72
196,278,46
850,1027,69
234,48,77
213,1048,74
599,423,48
213,580,74
1277,378,48
1323,1170,72
671,734,48
107,191,48
685,198,48
38,688,69
268,290,48
1226,298,48
797,736,69
761,502,72
78,462,48
824,1017,69
721,835,48
309,1181,48
389,797,48
1173,942,48
706,866,72
1474,178,48
1146,383,15
800,738,48
213,684,3
176,68,74
582,1203,46
415,676,46
766,1634,69
708,743,46
11,1097,46
28,729,74
315,397,19
847,605,48
388,729,46
534,133,74
24,934,48
673,986,15
137,248,39
286,1036,72
266,1426,48
59,702,48
1058,725,48
1231,396,46
173,26,59
500,214,48
838,306,48
666,946,4
584,982,10
828,1172,48
366,308,19
413,1047,5
603,944,66
926,1134,48
1187,316,46
307,102,8
493,601,74
735,118,59
13,1146,48
645,393,46
247,742,15
65,1160,69
948,124,36
799,73,15
978,992,48
875,984,46
47,518,67
443,309,48
1012,859,48
368,146,46
611,1303,48
324,66,46
683,1032,69
541,734,29
259,1305,72
929,1343,69
863,219,46
113,573,59
835,688,59
294,1070,72
296,1514,19
594,1280,48
0,461,72
795,775,48
555,369,48
507,149,48
207,717,74
175,858,48
215,642,71
296,592,48
1046,308,48
439,1002,59
414,515,7
1353,215,23
597,1396,5
1162,46,82
638,7,48
526,911,74
506,279,71
76,108,71
864,727,48
27,292,3
315,501,48
442,791,48
321,551,48
1082,67,46
15,1642,48
828,301,48
411,404,69
525,210,48
941,668,46
210,1107,72
354,587,69
456,59,19
1253,106,48
668,946,84
526,1185,3
532,7,48
248,623,56
138,810,48
379,549,56
586,408,48
511,943,66
164,530,74
492,240,73
141,219,46
874,637,46
255,944,46
456,1191,48
737,109,48
649,922,48
185,121,46
926,898,48
267,763,46
1322,167,48
503,915,46
476,1019,31
30,634,69
168,1346,14
320,243,48
782,718,46
88,700,46
367,1241,46
312,734,48
279,1377,46
462,489,46
443,960,48
320,1611,46
937,691,46
9,181,72
755,327,8
250,354,48
625,2,48
420,886,8
338,127,48
1292,300,57
261,1058,48
441,737,19
685,1207,36
598,53,74
1245,982,10
326,1194,72
105,66,72
175,173,19
263,278,72
393,66,72
413,1208,5
174,449,46
800,933,46
217,1631,69
125,73,72
189,348,48
974,1018,46
341,745,22
237,621,48
261,542,48
1104,1294,26
71,721,48
250,940,48
614,713,48
649,959,19
538,992,48
1053,448,48
168,917,72
928,149,76
592,387,48
169,1256,48
1260,1,71
710,140,5
199,378,48
109,436,72
236,495,48
461,321,63
525,613,48
345,1234,69
120,211,74
52,575,82
200,1,56
1349,748,46
136,560,48
320,129,46
510,736,69
72,714,48
28,235,74
657,22,72
462,619,48
497,1303,15
595,1052,48
200,1038,72
52,361,82
451,1003,46
870,306,9
136,387,48
1158,1305,72
427,119,72
911,127,48
1176,700,46
144,147,59
157,380,48
127,610,48
48,1078,82
224,225,46
594,198,72
679,1114,72
120,660,74
138,584,46
884,326,48
91,84,74
388,48,48
778,51,48
172,86,48
120,918,74
307,257,8
697,1219,46
537,1180,72
232,300,74
907,1203,46
732,1584,48
172,37,48
490,151,56
120,710,74
104,450,46
748,1377,19
194,219,46
885,919,48
343,716,59
424,329,48
342,904,46
733,922,48
672,138,48
96,1097,46
163,737,48
1076,595,48
177,869,15
775,668,46
586,309,48
1131,713,26
1046,433,48
786,718,46
663,533,59
116,713,5
1062,990,59
168,677,14
158,377,46
5,336,59
213,410,3
252,54,48
633,1144,19
697,765,48
821,57,72
710,107,5
176,766,3
304,72,48
391,1003,46
764,791,48
100,792,48
134,357,53
72,741,53
176,582,74
924,69,17
572,13,48
989,122,15
754,1634,69
228,339,48
1120,1180,72
125,627,72
11,316,46
1327,493,48
267,3,46
411,334,48
27,42,3
322,694,59
270,1146,48
486,1324,72
563,912,46
263,1076,48
526,11,3
194,789,48
239,163,48
884,788,48
381,680,72
332,1003,46
288,1019,31
873,542,52
540,503,48
1192,1003,72
443,380,48
495,1663,74
832,698,72
1253,1428,69
704,271,46
1388,718,72
371,207,72
125,883,72
427,1084,72
226,111,59
195,716,24
896,943,66
175,1045,48
1269,645,46
442,682,19
315,1193,48
721,873,48
655,407,60
481,888,72
59,1200,48
922,529,68
573,700,46
54,463,48
93,442,46
907,72,48
40,1121,19
1322,840,72
250,1131,48
1189,836,46
225,821,74
24,1206,48
16,917,72
923,1206,46
920,649,46
711,862,72
508,373,48
369,1300,48
518,268,36
12,548,48
1023,1068,46
1396,4,8
233,257,19
883,170,4
1255,598,72
273,984,19
815,67,46
206,18,65
1037,131,48
478,728,53
391,1022,48
103,1245,46
485,1294,26
175,1115,46
52,63,48
627,663,46
114,62,48
686,564,48
841,1122,46
526,1039,59
876,345,66
4,1015,48
1013,787,48
341,59,75
442,1237,48
262,507,72
372,1058,48
875,67,72
770,447,26
1341,333,69
794,605,48
729,837,8
761,1480,11
820,1114,72
460,729,8
534,1268,74
452,1088,48
525,257,26
116,1284,5
547,1180,72
284,238,48
488,704,46
258,1206,46
226,632,3
937,948,69
493,394,15
439,173,59
440,36,48
404,350,59
3,1275,13
181,166,72
652,180,48
511,211,48
228,1021,48
268,197,48
164,1044,74
51,305,48
320,341,68
886,987,46
191,863,57
444,1212,72
266,1540,48
889,956,48
213,620,3
147,386,48
403,984,46
542,134,48
987,380,48
734,726,59
393,134,53
914,791,48
176,271,3
678,1011,48
857,422,48
941,1344,46
692,343,69
646,110,15
565,54,48
614,680,72
197,1445,72
64,202,48
987,1232,46
213,1198,59
786,1019,31
299,366,59
776,69,36
1058,827,48
365,478,48
266,873,48
786,6,15
795,67,46
387,442,46
604,13,48
426,1257,48
683,1458,72
217,770,48
886,520,36
839,300,57
328,277,59
478,177,69
695,150,19
991,759,48
320,475,63
467,646,48
27,869,3
121,1129,19
156,378,74
1142,471,72
340,668,46
296,315,48
221,1237,48
187,1232,72
1007,698,72
168,589,14
353,678,5
583,1144,48
40,609,8
464,1009,46
440,982,46
209,166,46
164,389,74
62,67,46
902,677,46
970,385,48
235,444,74
780,630,69
30,1396,69
900,823,48
125,114,72
1058,1193,48
344,676,46
1026,1156,59
1300,772,48
357,787,48
299,377,74
95,328,46
105,1091,15
407,150,19
913,15,53
583,1262,72
